Proxy,Timestamp,Score,Success
115.77.143.238:10006,1755152243,0.00,0
42.117.168.250:16000,1755152243,0.00,0
42.118.15.140:16000,1755152243,0.00,0
67.43.228.254:13103,1755152243,0.00,0
152.53.168.53:15483,1755152243,0.00,0
15.168.14.236:3128,1755152243,0.00,1
15.168.14.236:3128,1755152243,0.00,1
15.168.14.236:3128,1755152243,0.00,1
42.118.74.180:16000,1755152243,0.00,0
101.32.244.83:8085,1755152243,0.15,1
103.217.213.124:32650,1755152243,0.00,0
67.43.236.18:23995,1755152243,0.00,0
67.43.236.20:23681,1755152243,0.00,0
173.44.175.229:3128,1755152243,0.00,0
34.101.109.213:3128,1755152243,0.00,0
101.200.158.109:8808,1755152243,0.00,0
8.213.129.20:3080,1755152243,0.00,1
8.212.151.166:1024,1755152243,0.00,1
116.98.185.71:1004,1755152243,0.00,0
115.77.166.244:10001,1755152243,0.00,0
204.199.140.17:999,1755152243,0.00,0
204.199.140.17:999,1755152243,0.00,0
103.122.1.244:8181,1755152243,0.00,0
67.43.236.20:8155,1755152243,0.00,0
67.43.228.251:27931,1755152243,0.00,0
173.209.63.69:8132,1755152243,0.00,0
39.102.211.162:8888,1755152243,0.00,0
47.121.182.36:39,1755152243,0.00,0
67.43.228.250:6283,1755152243,2.35,1
213.35.155.176:1080,1755152243,1.27,1
101.32.244.83:8088,1755152243,0.19,1
101.32.244.83:8088,1755152243,0.00,0
72.10.160.90:31883,1755152243,0.00,0
47.121.133.212:3129,1755152243,0.00,0
171.228.76.137:1006,1755152243,0.00,0
47.91.29.151:90,1755152243,0.00,1
47.91.29.151:90,1755152243,0.00,1
47.91.29.151:90,1755152243,0.00,0
72.10.160.170:17255,1755152243,0.00,0
72.10.160.171:17047,1755152243,0.00,0
72.10.160.91:28679,1755152243,0.00,0
72.10.164.178:31967,1755152243,0.17,1
72.10.164.178:31967,1755152243,0.10,1
38.156.23.15:999,1755152243,0.00,0
103.166.159.249:7777,1755152243,0.00,0
45.175.236.0:999,1755152243,0.00,0
152.53.194.55:19379,1755152243,0.00,0
72.10.164.178:16875,1755152243,0.00,0
72.10.164.178:16875,1755152243,0.20,1
72.10.164.178:5551,1755152243,0.00,0
72.10.160.171:2069,1755152243,0.00,0
47.250.11.111:1000,1755152243,0.00,1
47.250.11.111:1000,1755152243,0.00,0
72.10.164.178:27927,1755152243,0.29,1
165.225.113.220:11596,1755152243,0.24,1
165.225.113.220:11267,1755152243,0.23,1
116.103.136.114:1001,1755152243,0.00,0
67.43.236.20:5315,1755152243,0.00,0
164.163.42.40:10000,1755152243,0.00,0
72.10.164.178:33197,1755152243,0.00,0
72.10.164.178:6163,1755152243,0.00,0
151.243.213.130:3128,1755152243,0.00,0
47.116.210.163:3129,1755152243,0.00,0
116.98.185.71:1010,1755152243,0.00,0
116.98.185.71:1010,1755152243,0.00,0
116.98.185.71:1010,1755152243,0.00,0
103.165.157.247:8088,1755152243,0.00,0
24.199.124.152:3128,1755152243,0.83,1
72.10.164.178:25271,1755152243,0.00,0
72.10.160.91:23127,1755152243,0.17,1
147.75.34.74:10009,1755152243,0.00,0
72.10.160.90:5195,1755152243,0.00,0
8.213.156.191:8001,1755152243,0.00,0
103.48.69.54:83,1755152243,0.00,0
67.43.228.252:22213,1755152243,0.00,0
101.32.243.45:8085,1755152243,0.35,1
72.10.160.170:32137,1755152243,0.21,1
67.43.228.253:23737,1755152243,0.13,1
72.10.164.178:18807,1755152243,0.13,1
111.72.196.138:2324,1755152243,0.00,0
67.43.236.18:23007,1755152243,0.00,0
67.43.228.250:25701,1755152243,0.00,0
202.57.25.42:8080,1755152243,0.00,0
72.10.160.93:18347,1755152243,0.00,0
72.10.160.94:18347,1755152243,0.00,0
